"date","ConstrProd","IP","ConstrNO","INO","ConstrTurn","ITurn","RetTurn","CPI","CPIEN","PPI","PPIEN","EPI","IPI","HW","ConstrHW","Empl","GWMan","GWConstr","CDAX","Bond1","Bond5","Bond10","EERN","EERB","TotalDebt","BankDebt","CorpDebt","PublicDebt","ifoIndTradeClimate","ifoIndTradeCurrent","ifoIndTradeExp","GfKBCE","GfKIE","GfKWtB","GfKCCI","ESI"
"9/1/1992",104.7,71.3,163.9,58.9,NA,58.5,NA,74.1,76.7,79.7,85.7,87.1,82.9,138.69,NA,38141,77.25,NA,146.68,8.29,7.77,7.46,NA,NA,8.2,8.4,9.03,8,-19.1,-18.9,-19.2,-11.7,-4.9,-30,NA,82.2
"10/1/1992",103,71.2,166.3,55.6,NA,57.5,NA,74.5,77.1,79.6,85.5,87,83,138.06,NA,38082,76.83,NA,148.54,7.72,7.26,7.24,NA,NA,7.6,7.8,8.5,7.4,-25.3,-23.6,-27,-13.8,-6.1,-31.5,NA,78.2
"11/1/1992",105.1,70.1,166.1,56.2,NA,57.1,NA,74.7,77.4,79.7,85.6,87.1,83.3,136,NA,38035,76.75,NA,151.53,7.6,7.21,7.17,NA,NA,7.4,7.6,8.25,7.3,-28.2,-27.9,-28.5,-24.4,-11.5,-20.3,NA,74.2
"12/1/1992",112.7,68.9,183.9,57.4,NA,57.9,NA,74.7,77.6,79.7,85.6,87.1,83.2,134.7,NA,38005,76.19,NA,151.26,7.58,6.96,7.06,NA,NA,7.4,7.5,7.86,7.3,-26,-26,-26.1,-28.3,-19.6,-18.3,NA,74.8
"1/1/1993",105.4,68.1,173.5,56.4,NA,55,NA,75.8,78.6,79.6,85.6,87.1,83,132.88,NA,38004,74.97,NA,154.62,7.32,6.84,6.96,100.0106,74.6656,7.1,7.2,7.47,7,-27.7,-33.3,-21.9,-31.5,-21.2,-37.7,NA,74.7
"2/1/1993",105.4,67.1,168.5,54.8,NA,55,NA,76.2,79,79.8,85.6,87.1,83.1,129.51,NA,37976,74.04,NA,164.32,6.81,6.32,6.69,99.3728,74.8543,6.9,7,7.4,6.8,-31.3,-37.9,-24.3,-31,-17.1,-39.3,NA,74.7
"3/1/1993",109.3,67.2,176,53.7,NA,54.9,NA,76.3,79.2,79.8,85.5,87.1,83.2,128.8,NA,37923,73.41,NA,167.11,6.55,6.32,6.75,98.2208,74.6934,6.5,6.6,7.04,6.4,-28.5,-37.9,-18.4,-33.2,-23,-39.7,NA,73.9
"4/1/1993",109,66.7,172.3,53.8,NA,54.8,NA,76.7,79.5,79.6,85.6,87.1,82.6,127.85,NA,37867,73.83,NA,163.54,6.75,6.45,6.82,99.0217,76.2711,6.6,6.7,7,6.5,-28.7,-36.3,-20.7,-25.1,-11.4,-30.1,NA,74.9
"5/1/1993",109.5,66.7,168.6,55,NA,54,NA,76.7,79.7,79.6,85.4,87.1,82.4,126.65,NA,37795,73.05,NA,164.56,6.66,6.5,6.89,98.7281,76.7335,6.7,6.8,7.06,6.6,-30.2,-39.2,-20.8,-26.6,-8.4,-32.3,NA,75.1
"6/1/1993",108.1,66.2,168.9,54.1,NA,53.9,NA,77.1,80.1,79.6,85.4,87.2,82.7,125,NA,37763,73.18,NA,168.64,6.59,6.33,6.73,97.0918,76.1411,6.7,6.8,7.15,6.6,-28.6,-39.5,-16.9,-26.8,-17.7,-38.4,NA,75.8
"7/1/1993",106.4,64.7,177.8,54.8,NA,53.4,NA,77.2,80.2,79.7,85.6,87.4,83.4,124.4,NA,37727,74.17,NA,178.74,6.29,6.17,6.59,94.3713,74.2389,6.5,6.6,7.06,6.4,-27.4,-39.6,-14.3,-24.9,-20.6,-38.1,NA,74.3
"8/1/1993",110.9,67.5,175.5,54.5,NA,55.1,NA,77.4,80.6,79.7,85.6,87.3,83.1,125.76,NA,37701,73.08,NA,191.32,5.96,5.89,6.25,93.9615,74.1853,6.3,6.4,6.73,6.2,-23.7,-35.7,-10.8,-21.9,-19.4,-29,NA,77.6
"9/1/1993",109.5,67.2,170.4,56.7,NA,54.8,NA,77.4,80.5,79.4,85.4,87.1,82.1,123.83,NA,37691,73.14,NA,188.41,5.93,5.77,6.24,96.809,76.9013,6.1,6.1,6.64,6,-23.6,-35.9,-10.2,-17.9,-19.2,-25.4,NA,78.8
"10/1/1993",110.7,67.2,186.6,56.1,NA,54.5,NA,77.7,80.9,79.4,85.3,87.2,82.2,123.69,NA,37658,73.16,NA,203.69,5.66,5.47,6.02,96.4323,77.2096,5.9,6,6.41,5.8,-22.8,-36.5,-8,-23.7,-23.2,-28.8,NA,77.8
"11/1/1993",103.3,66.6,186.4,56.1,NA,54.3,NA,77.8,81,79.5,85.4,87.3,82.6,122.27,NA,37642,72.5,NA,202.97,5.38,5.35,6,94.6694,76.1756,5.7,5.8,6.32,5.6,-21.3,-33.3,-8.5,-26.5,-25.6,-27.1,NA,80.1
"12/1/1993",106.1,67.4,181.5,58.2,NA,55.6,NA,77.8,80.9,79.6,85.5,87.6,82.7,122.96,NA,37671,73.19,NA,218.66,5.29,5.16,5.84,94.4796,76.6562,5.6,5.6,6.21,5.5,-19.6,-33.1,-5,-23.7,-26.7,-29.7,NA,80.9
"1/1/1994",117.8,67.1,200.9,55.5,NA,54.4,97,78.3,81.2,79.7,85.4,87.7,82.9,121.85,NA,37748,72.72,NA,213.17,5.23,5.25,5.91,95.0498,77.4398,5.5,5.6,6.31,5.5,-19.8,-34.4,-3.9,-23.7,-26,-28.2,NA,81.8
"2/1/1994",108.7,68.1,185.1,57.2,NA,55,97.5,78.4,81.4,79.8,85.5,87.7,83,121.22,NA,37777,71.39,NA,206.6,5.58,5.86,6.49,95.2292,78.5106,5.8,5.8,6.41,5.8,-14.7,-27.9,-0.4,-20.3,-25.2,-30.9,NA,83.7
"3/1/1994",122.9,67.8,189,59.2,NA,55.3,97.7,78.6,81.6,79.9,85.6,87.7,82.9,120.7,NA,37757,72.31,NA,209.74,5.47,5.99,6.67,96.7574,80.5702,6.2,6.2,6.5,6.2,-12.3,-26.9,3.5,-13.1,-23.3,-32,NA,86.2
"4/1/1994",117.1,68.6,189.9,58.9,NA,55.9,96.9,78.8,81.7,79.8,85.6,87.7,83,121.59,NA,37716,70.82,NA,219.94,5.37,6.29,6.98,96.928,81.9742,6.3,6.4,6.7,6.3,-8,-22.2,7.3,-3,-16.1,-21.9,NA,89.5
"5/1/1994",116.3,68.3,188.9,58.1,NA,55.8,95.9,78.9,81.8,79.9,85.7,87.7,83.3,119.98,NA,37747,70.77,NA,209.78,5.27,6.53,7.29,98.2902,83.8148,6.5,6.5,6.86,6.4,-7.6,-21.3,7.2,16,-5.2,-21.3,NA,92
"6/1/1994",117.7,68.8,183.2,59.7,NA,56.1,96.3,79.1,82.1,79.9,85.7,87.7,83.8,119.83,NA,37756,71.04,NA,201,5.25,6.67,7.29,99.0056,84.7889,6.9,6.9,7.03,6.9,-5.7,-19.5,9.2,37,10.5,-16.6,NA,94.6
"7/1/1994",115.9,68.5,179.8,59.4,NA,56.4,95.6,79.3,82.3,79.9,85.8,87.8,83.6,119.22,NA,37752,70.89,NA,210.51,5.2,6.61,7.27,100.8866,87.1558,6.8,6.8,7.13,6.7,-6.4,-19.5,7.7,33.9,7.9,-19,NA,95.2
"8/1/1994",118.7,68.5,184.4,58.8,NA,55.9,97,79.6,82.5,80,85.9,87.8,83.3,118.99,NA,37798,71.17,NA,215.99,5.38,6.94,7.54,101.1887,87.4712,7,7,7.17,6.9,-4,-14.5,7.2,30.5,12.9,-12.6,NA,96.8
"9/1/1994",118.1,69.5,181.5,61.4,NA,57.8,97.5,79.6,82.5,79.9,86,88,83.4,119.13,NA,37841,71.59,NA,200,5.76,7.28,7.81,101.3756,87.993,7.4,7.4,7.45,7.3,0.6,-9.9,11.7,37.3,6.4,-22.9,NA,98.5
"10/1/1994",122.4,70.8,186.9,61.9,NA,58.8,97.9,79.6,82.6,80.1,86.1,88.3,83.7,119.45,NA,37858,71.79,NA,203.57,5.63,7.28,7.79,102.1667,89.5318,7.5,7.5,7.58,7.4,4.1,-6.3,15,47.8,19.7,-10.5,NA,101.4
"11/1/1994",126.3,71.2,200.9,62.2,NA,59.4,96.7,79.7,82.7,80.5,86.5,88.7,84,118.64,NA,37880,70.67,NA,201.1,5.68,7.18,7.62,101.3578,89.187,7.4,7.5,7.49,7.3,5.3,-4.3,15.4,42.6,11.6,-22.4,NA,100.7
"12/1/1994",122.4,71.2,195.5,64.7,NA,60,98.7,79.7,82.8,80.7,86.7,88.9,84.7,119.15,NA,37904,73.96,NA,205.92,5.94,7.48,7.81,100.3103,88.4774,7.4,7.5,7.67,7.4,3.7,-6.1,14,33,-5.5,-23.6,NA,100.5
"1/1/1995",108.2,69.8,198.3,60.1,15477944,58.6,95.9,79.8,82.9,81,87.4,89.2,84.7,118.43,96428,37913,71.25,4130869,197.38,5.69,7.24,7.62,101.6519,90.3831,7.5,7.6,7.93,7.5,2.1,-6.5,11.1,32,-8,-18.7,NA,100.1
"2/1/1995",126.8,70.8,187.9,61.1,15991762,59.8,99.3,80.1,83.3,81.3,87.6,89.2,84.5,117.78,113407,37910,70.45,4358183,204.09,5.67,7.08,7.51,102.723,91.6862,7.3,7.4,7.69,7.3,3.2,-1.9,8.6,26,-6.9,-21.5,NA,99.3
"3/1/1995",120.5,70,181.7,61.2,15667435,59.5,99.3,80.2,83.5,81.5,87.8,89,83.7,116.49,107789,37940,72.59,4358997,188.5,5.07,6.65,7.48,104.4191,93.991,7.1,7.2,7.39,7.1,-2.8,-8.9,3.5,31.3,5.4,-19.5,NA,99.8
"4/1/1995",120.9,70.4,181.9,60.4,14996039,59.1,97.7,80.2,83.5,81.4,87.8,88.9,83.5,116.85,107600,37981,72.74,4217088,197.01,4.89,6.49,7.32,104.7941,94.5971,6.8,6.8,7.21,6.8,-5,-7.1,-2.8,36.3,6.6,-23.9,NA,104
"5/1/1995",119.6,70.8,175.7,61.6,14667845,59.8,99.5,80.4,83.6,81.4,87.8,89,83.5,117.13,106014,37930,71.52,4319522,204.66,4.56,5.99,6.93,104.4214,94.1927,6.6,6.6,7.05,6.5,-5.6,-9.4,-1.8,28.3,11.7,-25.6,NA,104.2
"6/1/1995",117.9,70,176.5,59.5,14527740,59.8,99.3,80.5,83.7,81.5,87.9,89.1,83.4,116.38,104314,37934,71.73,4218186,205.9,4.81,6.48,7.35,104.8996,94.6272,6.4,6.4,6.84,6.4,-8.6,-11.4,-5.7,24.8,18.9,-19.9,NA,104
"7/1/1995",118.3,69.8,179.6,61.4,14244014,58.6,98.2,80.5,83.9,81.3,87.9,89.2,83.1,116.06,104218,37946,72.01,4246460,216.92,4.61,6.26,7.17,106.2784,95.866,6.5,6.5,6.85,6.5,-10.9,-13.5,-8.2,22.2,16.4,-8.6,NA,104.1
"8/1/1995",117.5,69,177.9,58.5,14233222,58.6,98.5,80.7,84,81.4,88.1,89.5,83.6,115.05,103558,37931,72.15,4231795,217.38,4.36,6.09,7.07,105.2827,94.9217,6.4,6.4,6.72,6.4,-12.2,-15.5,-8.8,3.5,13.8,-11.1,NA,103.2
"9/1/1995",115.1,70.4,183.4,60.6,14414562,59.6,97.9,80.8,84,81.5,88.2,89.6,83.8,115.18,101244,37951,72.23,4117611,212.88,4.08,5.97,7.08,104.8866,94.6106,6.1,6.1,6.49,6.1,-12.1,-14.8,-9.4,3.6,10.1,-16.9,NA,102.1
"10/1/1995",116.7,68.6,175.2,58,14011189,58.2,97.5,80.8,84.2,81.5,88.2,89.3,83.3,113.19,100337,37994,72.42,4143245,208.71,4.04,5.73,6.86,106.2836,96.15,6.1,6.1,6.36,6.1,-14.2,-17.4,-10.9,-0.7,6.5,-23.6,NA,102.1
"11/1/1995",121,69,187.4,59.2,14341209,58.5,98.3,80.9,84.3,81.4,88.1,89.3,83.3,113.4,103869,37997,72.64,4823467,212.72,3.8,5.37,6.61,106.8019,96.8229,5.8,5.8,6.03,5.8,-14,-18.4,-9.6,-11.5,0.1,-24.5,NA,101.7
"12/1/1995",105.4,69,166.6,60.1,14856425,59.4,98.6,80.9,84.3,81.6,88.1,89.3,83.6,112.06,90346,38026,73.1,4069340,215.7,3.61,5.19,6.4,106.2184,96.3703,5.5,5.5,5.68,5.6,-16.5,-19.9,-12.9,-20.3,-1.5,-20.5,NA,100.1
"1/1/1996",97.8,69.3,175.1,58.6,13107053,58.6,97.3,80.9,84.4,80.4,88,89.3,83.8,112.14,84001,37997,73.03,4095059,231.65,3.26,5.05,6.24,106.1775,96.3774,5.3,5.3,5.6,5.3,-21,-25.9,-15.9,-26.4,-18.3,-21.7,NA,98
"2/1/1996",89.1,68.7,167.1,57.9,11554007,57.2,97.1,81.1,84.7,80.4,87.8,89.3,83.6,111.4,76776,37977,72.75,3658933,230.67,3.42,5.57,6.79,106.0635,96.4038,5.7,5.6,5.78,5.7,-20.9,-27,-14.5,-29.1,-13.7,-19.8,NA,96.3
"3/1/1996",97.3,68.8,161.7,60.2,12301592,58.1,96.8,81.3,84.8,80.3,87.8,89.4,84,111.27,82707,37915,71.59,3663220,230.6,3.4,5.6,6.81,105.7587,96.3245,5.8,5.8,6.29,5.9,-23.4,-31.8,-14.6,-26.1,-7.7,-26.8,NA,96.2
"4/1/1996",112.8,68.8,160.7,59.8,13629940,58.9,98.7,81.5,84.9,80.2,87.7,89.4,84.2,110.2,96740,37987,71.53,3915010,230.65,3.26,5.42,6.67,105.0272,95.7797,5.7,5.7,6.2,5.8,-20.2,-26.3,-13.8,-21.4,-14.2,-25.4,NA,95.3
"5/1/1996",114.6,69.4,167.7,59.9,14163342,58.7,97.2,81.6,84.9,80.3,87.8,89.4,84.1,109.98,97811,38073,71.16,3981617,235.52,3.42,5.52,6.81,104.2178,95.211,5.7,5.7,6.17,5.8,-20.7,-28.3,-12.8,-26.8,-14.8,-24.5,NA,95.3
"6/1/1996",118,69.8,171.3,61,14574000,59.2,97.1,81.7,85.1,80.2,87.8,89.3,83.8,109.51,99964,38010,71.4,3971366,241.12,3.65,5.78,6.9,104.6222,95.7571,5.9,5.8,6.23,6,-21.7,-30.4,-12.6,-25.7,-17,-19.9,NA,95.1
"7/1/1996",114.3,69,168.6,60.7,14085134,58.5,97.6,81.7,85.1,80.1,87.6,89,83.5,108.76,95599,37999,71.02,3999160,233.2,3.53,5.61,6.71,105.7662,96.9613,5.9,5.8,6.12,6,-18.7,-27.7,-9.2,-24.1,-21.1,-22.3,NA,96.7
"8/1/1996",115.2,69.9,173.5,60.9,14389229,58.8,97.6,81.8,85.2,80.1,87.6,88.8,83.3,109.15,96313,37968,71.28,3929687,239.02,3.34,5.49,6.75,106.6124,97.9232,5.7,5.6,5.98,5.7,-16.9,-26.4,-6.7,-26.4,-5.4,-5.7,NA,97.6
"9/1/1996",116.5,70.5,168,60.8,14203710,60.4,98,81.9,85.2,80.4,87.7,89,83.8,108.79,96219,37924,71.49,3882803,247.11,3.23,5.24,6.45,105.8579,97.3383,5.5,5.5,5.72,5.6,-13.4,-22.8,-3.4,-23.5,-8.4,-8.8,NA,98.6
"10/1/1996",112.4,69.5,166.1,61.6,14079725,59.6,97.1,82.1,85.4,80.7,87.8,89.3,84.6,107.5,92394,37910,70.81,3857102,247.19,3.3,5.17,6.39,104.9701,96.7182,5.3,5.2,5.43,5.4,-10.9,-20.5,-0.9,-22.3,-10.3,-20,NA,99.7
"11/1/1996",111.9,70.5,163.8,61.1,14435554,60.5,97.2,82.1,85.4,80.8,87.8,89.2,84.6,108.43,91724,37924,70.89,4232692,259.3,3.28,4.88,6.1,105.0634,97.1362,5.2,5.2,5.38,5.3,-12.7,-22.3,-2.6,-23.9,-10,-19.7,NA,99.1
"12/1/1996",113.9,70.5,166,61,14705491,60.7,96.6,82.1,85.4,80.9,87.9,89.4,85.3,107.29,92872,37913,70.74,3925417,263.46,3.19,4.93,6.18,103.954,96.1092,5.1,5.1,5.25,5.2,-12.6,-21.8,-2.8,-23.4,-20.5,-16.4,NA,98.8
"1/1/1997",90.1,69.6,153.9,61.9,12681629,59.5,97,82.6,85.8,80.9,87.8,89.7,86,106.45,73799,37830,70.57,3597781,277.59,3.15,4.8,6.15,102.4568,94.6458,5.1,5,5.18,5.1,-12.5,-23.5,-0.8,-26.5,-14.4,-7.9,NA,101
"2/1/1997",104,70.6,169.8,62,13602527,59.8,95.8,82.7,86.1,81,87.8,89.8,86.4,106.63,84997,37872,71.07,3570515,295.55,3.31,4.66,5.79,100.6083,92.6395,4.9,4.8,4.99,4.9,-11,-19.9,-1.7,-29,-21.8,-11.6,NA,100.3
"3/1/1997",104.9,71.4,155.7,64.1,14075147,61.2,96,82.6,86.1,80.9,87.8,90,86.5,107.2,85137,37884,70.32,3651371,310.29,3.37,5.01,6.18,99.9368,92.0094,5.1,5,5.12,5.1,-10.8,-19.6,-1.6,-28.9,-13.6,-19.5,NA,100.9
"4/1/1997",106.2,71.1,150.8,64.7,13684537,60.7,97.2,82.6,86,81,87.9,90.1,86.3,105.69,86171,37920,70.28,3607245,311.46,3.31,4.91,6.12,99.4326,91.6803,5.1,5.1,5.19,5.2,-9.9,-17.5,-2,-22.5,-6.7,-6.1,NA,101.9
"5/1/1997",105.9,70.2,158.5,63.6,13544243,61,95.7,82.9,86.2,81.2,88.2,90.3,86.6,103.15,85832,37936,69.88,3596053,323.38,3.31,5.01,6.24,99.0511,91.5462,5,5,5.07,5.1,-8.8,-15.4,-1.9,-21.4,-6.7,-8.5,NA,102
"6/1/1997",107.1,73,157.2,64.8,13520794,62.5,97.3,83,86.4,81.2,88.2,90.5,86.7,106.3,86125,37938,70.35,3592565,342.39,3.21,4.75,5.96,97.722,90.4145,5,4.9,5.02,5,-8.5,-15.2,-1.4,-24.3,-15.4,-6.4,NA,102.4
"7/1/1997",107.9,73.8,153.8,64.7,13130528,63.7,95.5,83.3,86.9,81.4,88.4,90.7,87.6,107.38,86397,37969,70.02,3585476,390.13,3.39,4.78,5.76,95.0459,88.3309,4.9,4.8,4.92,4.9,-6,-12.7,0.8,-24,-13.7,-10.5,NA,103.1
"8/1/1997",105,71.4,157.9,65.3,13005080,62.3,93.3,83.6,86.9,81.7,88.5,91,88.3,104.21,83957,38007,69.96,3530533,350.31,3.53,5,5.93,94.2522,87.6892,5.1,5,5.13,5.1,-4.6,-11.4,2.3,-18.5,-2.4,5,NA,103.7
"9/1/1997",106.5,72,154.5,66.7,12948670,63.1,95.1,83.6,86.9,81.7,88.7,91,87.6,105.2,84583,37996,69.8,3524312,369.15,3.67,4.96,5.72,96.6411,90.3502,5.1,5.1,5.14,5.1,-1.8,-7.9,4.5,-16.1,-0.1,-6.7,NA,105
"10/1/1997",105.6,73,155.2,66.2,13147664,63.1,97.2,83.7,87.1,81.7,88.7,91.1,87.6,106.34,83849,38014,70.1,3483307,335.6,3.99,5.15,5.79,97.5993,91.802,5.3,5.2,5.41,5.3,-0.7,-5.5,4.3,-13.8,13.5,6.8,NA,106.4
"11/1/1997",104.6,73.4,149.2,65.7,12982069,64.1,94.8,83.8,87.2,81.7,88.7,91.2,87.4,105.93,82606,38008,70.92,3696897,350.22,4,5.09,5.7,98.6988,93.3093,5.3,5.3,5.56,5.3,0.2,-4.9,5.5,-15.3,7.6,5.8,NA,106
"12/1/1997",104.2,74.1,154.3,67,13051108,64.9,94.4,83.9,87.3,81.8,88.8,91.1,87.3,106.37,82208,37970,70.41,3522461,371.02,3.86,4.89,5.48,98.6875,93.6105,5.1,5.1,5.37,5.1,1.2,-2.9,5.4,-16.5,7.8,-2.2,NA,106.9
"1/1/1998",102.9,74.9,150.9,67.7,13549693,63.7,95.5,83.5,87.1,81.6,88.8,91.1,87.1,105.06,80129,38018,70.5,3490621,387.12,3.66,4.6,5.23,97.8766,93.5735,4.9,4.9,5.11,4.8,-0.7,-5.4,4.2,-14.6,8.4,4.1,NA,107.6
"2/1/1998",100.7,74.7,157,67.2,13000518,64.3,96.1,83.6,87.3,81.6,88.9,91,86.5,106.17,78139,38073,70.91,3377353,410.88,3.67,4.53,5.09,97.2841,92.9056,4.7,4.8,4.96,4.7,0.1,-1.9,2.1,-19.6,6.6,18.4,NA,106.7
"3/1/1998",103.8,75.7,158.1,68.6,14748556,65.4,98.4,83.6,87.3,81.6,88.9,91,86.1,106.08,78653,38156,70.53,3363537,442.15,3.79,4.62,5.06,96.4,92.1741,4.7,4.7,4.92,4.7,1.2,0.1,2.4,-3.7,14.1,22.1,NA,108.4
"4/1/1998",100.8,75,157.9,68.4,12117477,64.5,95.3,83.7,87.3,81.3,88.7,90.9,85.7,106.18,76155,38235,71.1,3399229,444.55,3.91,4.8,5.25,96.8955,92.7051,4.8,4.8,4.99,4.7,1.3,-0.3,2.8,-2.5,13.5,14.4,NA,108.7
"5/1/1998",102.5,75.4,155,67.4,11921450,65.1,95.7,84.1,87.8,81.3,88.7,90.7,85.1,105.9,77117,38303,71.32,3278711,477.84,3.75,4.6,5.07,99.3484,95.2417,4.8,4.8,5.45,4.8,-0.1,-2.2,1.9,4,15.7,3.6,NA,108.2
"6/1/1998",103.4,74.8,156.1,67.5,12124873,65.9,94.5,84.1,87.8,81.2,88.7,90.6,84.7,105.68,77367,38359,71.69,3275030,497.5,3.81,4.47,5,99.1376,95.5009,4.7,4.7,5.35,4.6,-1.4,-3.4,0.6,10.5,17.1,16.1,NA,108.7
"7/1/1998",103.4,76.4,163.9,67.6,12245342,65.6,96.8,84.2,87.8,81.1,88.7,90.5,84.4,106.64,77164,38445,71.38,3260005,497.86,3.73,4.42,4.83,98.8528,95.483,4.6,4.6,5.29,4.5,-0.9,-2.7,0.9,38.7,35.7,28,NA,110
